id,name,artists,instruments,speechiness,instrumentalness,key,mode,tempo,loudness,theme,chords_1,chords_2,chords_1_numeric,chords_2_numeric,normal_chords_1_numeric,normal_chords_2_numeric,diff_chords_1_numeric,diff_chords_2_numeric
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,"['acoustic guitar', 'electric guitar']",0.34,0.0,10,0,82.697,-4.091,I won't lie to you  I know he's just not right for you And you can tell me if I'm off  But I see it on your face ,"['C', 'G', 'Am', 'F']","['C', 'G', 'Am', 'F']","[0, 7, 21, 5]","[0, 7, 21, 5]","[-10, -3, 11, -5]","[-10, -3, 11, -5]","[7, 14, -16]","[7, 14, -16]"
59ZTxQo8rBycIXPLUIKvE2,Dirrty (feat. Redman),"Christina Aguilera, Redman","['synthesizer', 'drum machine']",0.322,0.0,2,1,99.931,-3.073,"The theme of ""Dirrty"" revolves around embracing a bold and unrestrained lifestyle, celebrating freedom of expression and sexuality. The lyrics convey a sense of confidence and liberation, inviting listeners to let go of societal norms and enjoy the thrill of being uninhibited.","['A', 'C#m', 'F#m', 'B']","['A', 'C#m', 'F#m', 'B']","[9, 13, 18, 11]","[9, 13, 18, 11]","[7, 11, 16, 9]","[7, 11, 16, 9]","[4, 5, -7]","[4, 5, -7]"
4pLMepQdJY7IXkrgRAubSx,Missing You,Black Eyed Peas,"['piano', 'synthesizer']",0.0991,0.0,0,0,126.07,-5.419,I can't stand another night Stand another night without you Since you've been away Everything don't seem like they used to be between you and me,"['C', 'G', 'Am', 'F']","['C', 'G', 'Am', 'F']","[0, 7, 21, 5]","[0, 7, 21, 5]","[0, 7, 21, 5]","[0, 7, 21, 5]","[7, 14, -16]","[7, 14, -16]"
285hMzLhJwHVLe9QT9qilk,Breakeven,The Script,"['acoustic guitar', 'piano']",0.0242,0.0,10,1,94.034,-4.501,"I'm still alive but I'm barely breathing, Just prayed to a god that I don't believe in, 'Coz I got time while she got freedom, 'Coz when a heart breaks ","['C', 'G', 'Am', 'F']","['F', 'G', 'C', 'Am']","[0, 7, 21, 5]","[5, 7, 0, 21]","[-10, -3, 11, -5]","[-5, -3, -10, 11]","[7, 14, -16]","[2, -7, 21]"
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,"['piano', 'synthesizer']",0.0475,0.0,0,1,116.044,-4.282,You know the bed feels warmer Sleeping here alone You know I dream in colour And do the things I want,"['E', 'B', 'C#m', 'A']","['E', 'B', 'C#m', 'A']","[4, 11, 13, 9]","[4, 11, 13, 9]","[4, 11, 13, 9]","[4, 11, 13, 9]","[7, 2, -4]","[7, 2, -4]"
7vS3Y0IKjde7Xg85LWIEdP,Problem,"Ariana Grande, Iggy Azalea","['piano', 'synthesizer']",0.153,8.83e-06,1,0,103.021,-5.352,"The theme of ""Problem"" revolves around the struggle of being drawn to a relationship that is both exhilarating and toxic, reflecting inner conflict and desire. It highlights the tension between attraction and the realization that the connection may not be healthy or sustainable.","['Am', 'C', 'G', 'F']","['Am', 'C', 'G', 'F']","[21, 0, 7, 5]","[21, 0, 7, 5]","[20, -1, 6, 4]","[20, -1, 6, 4]","[-21, 7, -2]","[-21, 7, -2]"
3ueoTboomKEQpI3r9z47Kg,F**kin' Perfect - Radio Edit,P!nk,"['piano', 'strings']",0.0349,0.0,7,1,91.961,-4.918,"The theme of ""F**kin' Perfect"" by P!nk revolves around self-acceptance and embracing one's uniqueness, emphasizing that everyone has struggles but also has intrinsic worth. The song encourages listeners to overcome self-doubt and recognize that imperfections are part of what makes them beautiful.","['C', 'G', 'Am', 'F']","['F', 'Am', 'G', 'C']","[0, 7, 21, 5]","[5, 21, 7, 0]","[-7, 0, 14, -2]","[-2, 14, 0, -7]","[7, 14, -16]","[16, -14, -7]"
02XnQdf7sipaKBBHixz3Zp,Paparazzi,Lady Gaga,"['piano', 'synthesizer']",0.0437,0.0,5,0,114.903,-3.973,"We are the crowd, We're c-coming out Got my flash on it's true,  With that picture of you ","['Am', 'C', 'G', 'F']","['Am', 'C', 'G', 'F']","[21, 0, 7, 5]","[21, 0, 7, 5]","[16, -5, 2, 0]","[16, -5, 2, 0]","[-21, 7, -2]","[-21, 7, -2]"
1Jaah2tmN9Hv81A87KZ1MU,Torn,Natalie Imbruglia,"['guitar', 'drums']",0.034,0.000187,5,1,96.31,-5.182,I thought I saw a man brought to life he was warm he came around like he was dignified he showed me what it was to cry Well you couldn't be that man I adored,"['D', 'A', 'Bm', 'G']","['D', 'A', 'Bm', 'G']","[2, 9, 23, 7]","[2, 9, 23, 7]","[-3, 4, 18, 2]","[-3, 4, 18, 2]","[7, 14, -16]","[7, 14, -16]"
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,"['piano', 'synthesizer']",0.0647,0.0,1,1,106.976,-5.634,Thought I'd end up with Sean But he wasn't a match Wrote some songs about Ricky Now I listen and laugh,"['F', 'G', 'Am', 'Em']","['F', 'G', 'C', 'Am']","[5, 7, 21, 16]","[5, 7, 0, 21]","[4, 6, 20, 15]","[4, 6, -1, 20]","[2, 14, -5]","[2, -7, 21]"
5pyoxDZ1PX0KxBxiRVxA4U,BREAK MY SOUL,Beyoncé,"['synthesizer', 'drums']",0.0795,2.71e-06,1,0,114.942,-5.039,"I'm 'bout to explode, take off this load Bend it, bust it open, won't ya make it go Yaka, yaka, yaka, yaka, yaka, yaka, yaka Yaka, yaka, yaka, yaka, yaka, yaka, yaka (Release ya wiggle)","['F', 'Bb', 'D', 'C']","['F', 'Bb', 'D', 'C']","[5, 10, 2, 0]","[5, 10, 2, 0]","[4, 9, 1, -1]","[4, 9, 1, -1]","[5, -8, -2]","[5, -8, -2]"
0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),"David Guetta, Sia","['synthesizer', 'drum machine']",0.103,0.153,0,0,126.06,-3.673,"The theme of ""Titanium"" centers on resilience and inner strength, emphasizing the ability to withstand adversity and remain unbroken despite challenges. The lyrics convey a powerful message of confidence and self-empowerment, encouraging listeners to stand firm against negativity and criticism.","['Bbm', 'F#', 'Ab', 'Db']","['Bbm', 'F#', 'Ab', 'Db']","[22, 6, 8, 1]","[22, 6, 8, 1]","[22, 6, 8, 1]","[22, 6, 8, 1]","[-16, 2, -7]","[-16, 2, -7]"
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,"['synthesizer', 'drums']",0.064,0.0,3,1,112.978,-4.118,"Oh, I leave quite an impression Five feet to be exact You're wonderin' why half his clothes went missin' My body's where they're at","['F', 'G', 'Em', 'Am']","['F', 'G', 'C', 'Am']","[5, 7, 16, 21]","[5, 7, 0, 21]","[2, 4, 13, 18]","[2, 4, -3, 18]","[2, 9, 5]","[2, -7, 21]"
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,Ruth B.,"['piano', 'guitar']",0.0259,0.0,1,1,116.959,-2.958,"Maybe its the way you say my name Maybe its the way you play your game But it's so good, I've never known anybody like you But it's so good, I've never dreamed of nobody like you","['C', 'G', 'Am', 'F']","['C', 'G', 'Em', 'F']","[0, 7, 21, 5]","[0, 7, 16, 5]","[-1, 6, 20, 4]","[-1, 6, 15, 4]","[7, 14, -16]","[7, 9, -11]"
54PbBpquVfhfrwRwvjSXbI,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez","['piano', 'guitar']",0.134,0.0,1,0,100.017,-8.053,"The theme of ""We Don't Talk Anymore"" revolves around the emotional aftermath of a past relationship, highlighting feelings of longing, regret, and the pain of seeing an ex move on. It captures the struggle of wanting to reconnect while grappling with the reality of distance and unresolved feelings.","['C', 'G', 'Am', 'F']","['C', 'G', 'Am', 'F']","[0, 7, 21, 5]","[0, 7, 21, 5]","[-1, 6, 20, 4]","[-1, 6, 20, 4]","[7, 14, -16]","[7, 14, -16]"
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean","['accordion', 'drums']",0.0707,0.0,10,0,100.024,-5.892,"The theme of ""Hips Don't Lie"" centers around the intoxicating allure of dance and attraction, emphasizing the power of physical expression and connection between people. It celebrates confidence and the joy of being in tune with one's body, highlighting the irresistible rhythm that draws individuals together.","['Am', 'F', 'C', 'G']","['F', 'G', 'Em', 'Am']","[21, 5, 0, 7]","[5, 7, 16, 21]","[11, -5, -10, -3]","[-5, -3, 6, 11]","[-16, -5, 7]","[2, 9, 5]"
3qoftcUZaUOncvIYjFSPdE,Bejeweled,Taylor Swift,"['synthesizer', 'drums']",0.0787,0.000143,7,1,163.994,-9.202,"Baby, love, I think I've been a little too kind Didn't notice you walking all over my peace of mind And the shoes I gave you as a present Puttin' someone first only works when you're in their top five","['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[-7, 0, 14, -2]","[-2, -7, 0, 14]","[7, 14, -16]","[-5, 7, 14]"
0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,"['synthesizer', 'drum machine']",0.0363,5.26e-05,0,1,119.007,-3.752,Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh! Caught in a bad romance Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh! Caught in a bad romance,"['Am', 'C', 'G', 'D']","['Am', 'C', 'G', 'D']","[21, 0, 7, 2]","[21, 0, 7, 2]","[21, 0, 7, 2]","[21, 0, 7, 2]","[-21, 7, -5]","[-21, 7, -5]"
5ecZWU5uQOiCVSnPxBZNmT,7 Things - Single Version,Miley Cyrus,"['guitar', 'drums']",0.0363,0.0,1,0,107.023,-4.478,"The theme of ""7 Things"" by Miley Cyrus revolves around the complexities of love, highlighting both the things she loves and dislikes about a significant other. It captures the emotional turmoil and excitement of a tumultuous relationship, emphasizing the bittersweet nature of romantic feelings.","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-1, 6, 20, 4]","[-1, 6, 4, -1]","[7, 14, -16]","[7, -2, -5]"
46IZ0fSY2mpAiktS3KOqds,Easy On Me,Adele,"['piano', 'synthesizer']",0.0282,0.0,5,1,141.981,-7.519,There ain't no gold in this river That I've been washin' my hands in forever I know there is hope in these waters But I can't bring myself to swim,"['A', 'E', 'F#m', 'D']","['A', 'E', 'F#m', 'D']","[9, 4, 18, 2]","[9, 4, 18, 2]","[4, -1, 13, -3]","[4, -1, 13, -3]","[-5, 14, -16]","[-5, 14, -16]"
4Et6tUEO7biKxZEfJXpNj1,Another Love - Tiësto Remix,"Tom Odell, Tiësto","['piano', 'synthesizer']",0.0737,0.0871,4,0,123.046,-4.685,"The theme of ""Another Love"" revolves around heartbreak and the struggle to move on from a past relationship while grappling with lingering feelings of unrequited love. The Tiësto remix enhances the emotional intensity of vulnerability and longing, juxtaposed with a pulsating beat that adds a sense of urgency to the narrative.","['D', 'A', 'Bmin', 'G']","['D', 'A', 'G', 'D']","[2, 9, 11, 7]","[2, 9, 7, 2]","[-2, 5, 7, 3]","[-2, 5, 3, -2]","[7, 2, -4]","[7, -2, -5]"
1jEBSDN5vYViJQr78W7jr2,Light Switch,Charlie Puth,"['piano', 'synthesizer']",0.308,0.000321,6,1,184.008,-5.692,"Yeah Why you callin' at 11:30 When you only wanna do me dirty? (Uh-uh, uh-uh) But I hit right back","['B', 'C#m', 'G#m', 'E']","['B', 'C#m', 'G#m', 'E']","[11, 13, 20, 4]","[11, 13, 20, 4]","[5, 7, 14, -2]","[5, 7, 14, -2]","[2, 7, -16]","[2, 7, -16]"
6QHXcb0eFwOKZOZ9bOFmxm,Toxic Pony,"ALTÉGO, Britney Spears, Ginuwine","['synthesizer', 'drums']",0.152,0.000598,0,1,143.08,-9.906,"The theme of ""Toxic Pony"" blends the seductive allure of desire with the intoxicating feelings of attraction, drawing on the irresistible pull between two lovers. It explores the complexities of passion and the thrill of giving in to temptation, merging elements of both Britney Spears' and Ginuwine's iconic styles.","['A', 'D', 'G', 'C']","['E', 'B', 'A', 'C#']","[9, 2, 7, 0]","[4, 11, 9, 1]","[9, 2, 7, 0]","[4, 11, 9, 1]","[-7, 5, -7]","[7, -2, -8]"
3AjyOYxBv8bByfBtG5o9dP,See You Again,Miley Cyrus,"['piano', 'guitar']",0.177,7.71e-05,9,0,138.975,-5.098,I got my sights set on you and I'm ready to aim I have a heart that will never be tamed I knew you were something special When you spoke my name,"['G', 'D', 'Em', 'C']","['G', 'D', 'Em', 'C']","[7, 2, 16, 0]","[7, 2, 16, 0]","[-2, -7, 7, -9]","[-2, -7, 7, -9]","[-5, 14, -16]","[-5, 14, -16]"
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,"['synthesizer', 'drums']",0.0437,1.77e-05,1,0,95.053,-5.444,Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah I think I did it again  I made you believe we're more than just friends,"['B', 'G#m', 'E', 'F#']","['B', 'G#m', 'E', 'C#m']","[11, 20, 4, 6]","[11, 20, 4, 13]","[10, 19, 3, 5]","[10, 19, 3, 12]","[9, -16, 2]","[9, -16, 9]"
79wbJeLkXOlJh4AzaWCWfL,How Will I Know,"Whitney Houston, Clean Bandit","['synthesizer', 'drums']",0.0369,3.35e-06,6,1,118.997,-3.591,"The theme of ""How Will I Know"" revolves around the uncertainty and excitement of budding romance, with the singer questioning how to recognize true love and feelings. It captures the emotional rollercoaster of wanting reassurance in a relationship and the fear of unrequited love.","['C', 'G', 'Am', 'F']","['F', 'G', 'C', 'Am']","[0, 7, 21, 5]","[5, 7, 0, 21]","[-6, 1, 15, -1]","[-1, 1, -6, 15]","[7, 14, -16]","[2, -7, 21]"
6hkOqJ5mE093AQf2lbZnsG,The One That Got Away,Katy Perry,"['guitar', 'synthesizer']",0.0356,1.07e-06,1,0,133.968,-4.021,"Summer after high school, when we first met We make-out in your Mustang to Radiohead And on my eighteenth birthday,  we got matching tattoos","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'F']","[0, 7, 21, 5]","[0, 7, 5, 5]","[-1, 6, 20, 4]","[-1, 6, 4, 4]","[7, 14, -16]","[7, -2, 0]"
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dua Lipa,"['synthesizer', 'bass']",0.048,0.0,11,0,110.056,-4.93,"The theme of ""Dance The Night"" revolves around celebrating life, freedom, and self-expression through dance, encapsulating a sense of joy and empowerment. The lyrics evoke a carefree, vibrant atmosphere that encourages listeners to embrace their individuality and create memorable experiences.","['A', 'C#m', 'F#m', 'E']","['A', 'C#m', 'F#m', 'E']","[9, 13, 18, 4]","[9, 13, 18, 4]","[-2, 2, 7, -7]","[-2, 2, 7, -7]","[4, 5, -14]","[4, 5, -14]"
18E1LAdiOj79wZqSOYMHE7,Until I Found You (with Em Beihold) - Em Beihold Version,"Stephen Sanchez, Em Beihold","['guitar', 'piano']",0.0286,0.0,10,1,101.19,-5.339,"The theme of ""Until I Found You"" revolves around the deep emotional connection and transformative power of love, conveying a sense of longing and fulfillment once the right person is found. The lyrics reflect the idea that true happiness and a sense of belonging are realized through the presence of this significant other, emphasizing how love can change one's life.","['C', 'G', 'Am', 'F']","['G', 'D', 'Em', 'C']","[0, 7, 21, 5]","[7, 2, 16, 0]","[-10, -3, 11, -5]","[-3, -8, 6, -10]","[7, 14, -16]","[-5, 14, -16]"
2IuepwvMuaTlNN0DSgVsCg,Royals,Lorde,"['drums', 'bass']",0.157,0.0,7,1,84.825,-10.163,"I've never seen a diamond in the flesh  I cut my teeth on wedding rings in the movies  And I'm not proud of my address,  In the torn-up town, no post code envy ","['C', 'G', 'Am', 'Em']","['C', 'G', 'Am', 'Em']","[0, 7, 21, 16]","[0, 7, 21, 16]","[-7, 0, 14, 9]","[-7, 0, 14, 9]","[7, 14, -5]","[7, 14, -5]"
315aBOUD3xtj7sUMXtRgMV,In The Stars,Benson Boone,"['piano', 'guitar']",0.0528,0.0,10,1,78.007,-6.031,Sunday mornings were your favorite I used to meet you down on Westcreek road You did your hair up like you were famous Even though it's only church where we were going,"['C', 'G', 'Am', 'F']","['F', 'Am', 'G', 'C']","[0, 7, 21, 5]","[5, 21, 7, 0]","[-10, -3, 11, -5]","[-5, 11, -3, -10]","[7, 14, -16]","[16, -14, -7]"
009ImBOrIUlWgla8U05RAC,Unconditionally,Katy Perry,"['piano', 'strings']",0.0431,0.0,7,1,128.902,-4.862,"Oh no, did I get too close? Oh, did I almost see  what's really on the inside? All your insecurities","['F', 'G', 'Am', 'F']","['F', 'G', 'C', 'Am']","[5, 7, 21, 5]","[5, 7, 0, 21]","[-2, 0, 14, -2]","[-2, 0, -7, 14]","[2, 14, -16]","[2, -7, 21]"
5qaEfEh1AtSdrdrByCP7qR,Demons,Imagine Dragons,"['guitar', 'piano']",0.0339,0.00025,3,1,89.929,-3.015,When the days are cold And the cards all fold And the saints we see Are all made of gold,"['C', 'G', 'Am', 'Em']",[],"[0, 7, 21, 16]",[],"[-3, 4, 18, 13]",[],"[7, 14, -5]",[]
0k664IuFwVP557Gnx7RhIl,Juice,Lizzo,"['flute', 'drums']",0.0963,0.0,7,1,119.93,-2.988,"Mirror, mirror on the wall Don't say it, 'cause I know I'm cute (Ooh, baby) Louis down to my drawers LV all on my shoes (Ooh, baby)","['B', 'C#m', 'G#m', 'E']","['B', 'C#m', 'G#m', 'E']","[11, 13, 20, 4]","[11, 13, 20, 4]","[4, 6, 13, -3]","[4, 6, 13, -3]","[2, 7, -16]","[2, 7, -16]"
4wH7ZoqgETaACS9BlUkvuY,Fingers Crossed,Lauren Spencer Smith,"['piano', 'guitar']",0.0533,0.0,5,1,109.414,-7.23,Introduced me to your family Watched my favorite shows on your TV Made me breakfast in the morning When you got home from work,"['C', 'G', 'Am', 'F']","['C', 'G', 'Am', 'F']","[0, 7, 21, 5]","[0, 7, 21, 5]","[-5, 2, 16, 0]","[-5, 2, 16, 0]","[7, 14, -16]","[7, 14, -16]"
7l9IqDtVWJurTvkQHq1BGh,she's all i wanna be,Tate McRae,"['guitar', 'synthesizer']",0.0396,9.02e-06,2,0,160.118,-5.323,You want a girl with the small waist And the perfect smile Someone who's out every week day In her dad's new car,"['F', 'G', 'Am', 'C']","['F', 'G', 'Am', 'C']","[5, 7, 21, 0]","[5, 7, 21, 0]","[3, 5, 19, -2]","[3, 5, 19, -2]","[2, 14, -21]","[2, 14, -21]"
3at4D3FZnJnYR0Mfcn6JSN,Take You Dancing,Jason Derulo,"['synthesizer', 'drums']",0.0468,0.0,2,1,112.975,-5.22,Da-da-da-da-da-da Da-da-da-da-da-da Da-da-da-da-da-da Da-da-da-da-da-da,"['B', 'F♯', 'Gb', 'E']","['B', 'F♯', 'Gb', 'E']","[11, 5, 6, 4]","[11, 5, 6, 4]","[9, 3, 4, 2]","[9, 3, 4, 2]","[-6, 1, -2]","[-6, 1, -2]"
0b8MRnjacbgVQlvLcg8JGQ,Can't Tame Her,Zara Larsson,"['synthesizer', 'drums']",0.14,0.000161,6,0,182.027,-3.201,"(Can't change her, can't blame her, can't tame her) Don't need no one, she can dance on her own Club is closin', but she ain't goin' home Night is still young, where the hell will she go?","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'Am']","[0, 7, 21, 5]","[0, 7, 5, 21]","[-6, 1, 15, -1]","[-6, 1, -1, 15]","[7, 14, -16]","[7, -2, 16]"
0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,"['synthesizer', 'drums']",0.255,3.23e-05,8,0,159.969,-7.574,"Yeah, ah, get it Yeah, ah, get it Yeah, yeah, ah, get it Yeah, ah, get it","['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[-8, -1, 13, -3]","[-3, -8, -1, 13]","[7, 14, -16]","[-5, 7, 14]"
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,"['guitar', 'horns']",0.0465,0.0,0,1,95.39,-4.209,Tastes like strawberries on a summer evenin' And it sounds just like a song I want more berries and that summer feelin' It's so wonderful and warm,"['D', 'A', 'Bm', 'G']","['D', 'A', 'Bm', 'G']","[2, 9, 23, 7]","[2, 9, 23, 7]","[2, 9, 23, 7]","[2, 9, 23, 7]","[7, 14, -16]","[7, 14, -16]"
4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,"The Weeknd, Ariana Grande","['synthesizer', 'drums']",0.0582,0.0,1,0,66.961,-7.635,"The theme of ""Die For You"" (Remix) centers around longing and heartbreak, as the artists express deep emotional connection and the pain of separation. It conveys a sense of devotion and willingness to sacrifice for love, despite the challenges and complexities in their relationship.","['F#m', 'C#m', 'D', 'A']","['F#m', 'C#m', 'D', 'E']","[18, 13, 2, 9]","[18, 13, 2, 4]","[17, 12, 1, 8]","[17, 12, 1, 3]","[-5, -11, 7]","[-5, -11, 2]"
5x5JM1BSB6vollcIzDocqT,The Climb,Miley Cyrus,"['piano', 'strings']",0.0325,0.0,4,1,161.01,-6.354,"I can almost see it. That dream I'm dreaming, but There's a voice inside my head saying You'll never reach it","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-4, 3, 17, 1]","[-4, 3, 1, -4]","[7, 14, -16]","[7, -2, -5]"
26b3oVLrRUaaybJulow9kz,People,Libianca,"['piano', 'drums']",0.0678,1.31e-05,10,0,124.357,-7.621,"Oh-oh-oh-oh Mhmm, mhmm From Bamenda, it's Libianca Oh-oh","['F', 'G', 'Am', 'Em']","['F', 'G', 'Am', 'Em']","[5, 7, 21, 16]","[5, 7, 21, 16]","[-5, -3, 11, 6]","[-5, -3, 11, 6]","[2, 14, -5]","[2, 14, -5]"
4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53","Bizarrap, Shakira","['synthesizer', 'drum machine']",0.0399,2.61e-05,2,0,122.06,-4.231,"The theme of ""Shakira: Bzrp Music Sessions, Vol. 53"" revolves around empowerment and self-assertion after a difficult breakup, with Shakira expressing her independence and confidence. The lyrics reflect a mix of pain and defiance, as she addresses past relationships and asserts her worth while moving forward.","['Am', 'F', 'C', 'G']","['F', 'G', 'Am', 'Em']","[21, 5, 0, 7]","[5, 7, 21, 16]","[19, 3, -2, 5]","[3, 5, 19, 14]","[-16, -5, 7]","[2, 14, -5]"
1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),"Nathan Dawe, Ella Henderson","['piano', 'synthesizer']",0.11,5.92e-06,6,1,123.96,-4.499,"The theme of ""21 Reasons"" revolves around the complexities of love and attraction, highlighting both the genuine connections and the uncertainties that come with romantic relationships. The lyrics express a longing to understand and navigate these emotions, ultimately celebrating the reasons that draw two people together despite challenges.","['G', 'D', 'Em', 'C']","['C', 'G', 'Am', 'F']","[7, 2, 16, 0]","[0, 7, 21, 5]","[1, -4, 10, -6]","[-6, 1, 15, -1]","[-5, 14, -16]","[7, 14, -16]"
